Time,price,feeGrowth0,feeGrowth1
2023-02-18 18:49:35.000,0.0006903332615,7.28596044098002e+39,3.17311062368553e+36
2023-02-18 19:09:59.000,0.0006903332615,7.28596044098002e+39,3.17311062368553e+36
2023-02-18 19:30:23.000,0.0006877838752,7.28620228931205e+39,3.17311062368553e+36
2023-02-18 19:50:35.000,0.0006776123699,7.28718595058878e+39,3.17311062368553e+36
2023-02-18 20:10:59.000,0.0006776123699,7.28718595058878e+39,3.17311062368553e+36
2023-02-18 20:30:59.000,0.0006795801994,7.28718595058878e+39,3.17324141976973e+36
2023-02-18 20:50:59.000,0.0006812811902,7.28718595058878e+39,3.17335420881578e+36
2023-02-18 21:11:11.000,0.0006879214388,7.28718595058878e+39,3.17379112100312e+36
2023-02-18 21:31:23.000,0.0006917152405,7.28718595058878e+39,3.17403720465519e+36
2023-02-18 21:51:35.000,0.0006921995864,7.28718595058878e+39,3.17406718194279e+36
2023-02-18 22:11:47.000,0.00069351595,7.28718595058878e+39,3.17415532625405e+36
2023-02-18 22:32:11.000,0.00069629543,7.28718595058878e+39,3.17433476617589e+36
2023-02-18 22:52:23.000,0.0006984571868,7.28718595058878e+39,3.17447680921689e+36
2023-02-18 23:12:23.000,0.0006984571868,7.28718595058878e+39,3.17447695499458e+36
2023-02-18 23:32:23.000,0.0006984571868,7.28718595058878e+39,3.17447695499458e+36
2023-02-18 23:52:23.000,0.0006995056063,7.28718595058878e+39,3.17454652400183e+36
2023-02-19 00:12:47.000,0.0007143498003,7.28718595058878e+39,3.17550528584568e+36
2023-02-19 00:53:23.000,0.0007311887204,7.28718595058878e+39,3.17658228967344e+36
2023-02-19 01:13:23.000,0.0007642304532,7.28718595058878e+39,3.17866007003338e+36
2023-02-19 01:33:59.000,0.0007717563521,7.28760787182169e+39,3.17945051064578e+36
2023-02-19 01:53:59.000,0.000775624603,7.28768992147831e+39,3.17975489277557e+36
2023-02-19 02:13:59.000,0.000775624603,7.28768992147831e+39,3.17975534609825e+36
2023-02-19 02:34:23.000,0.0008035720684,7.28768992147831e+39,3.18146465266798e+36
2023-02-19 02:54:23.000,0.0007905806608,7.28899388227772e+39,3.18171324395802e+36
2023-02-19 03:14:23.000,0.0007985257293,7.28899388227772e+39,3.18219792840255e+36
